공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,2,0,1,2,1,0,0,0,1,1,11,0,0,66,17,83,43,384,4559,0,4,45
0,2,0,1,2,2,0,0,0,2,1,20,0,652,355,100,455,43,102,4542,0,4,45
0,2,0,1,0,2,0,0,0,2,1,11,0,0,76,24,100,43,384,4558,0,4,45
0,2,0,1,0,9,6,0,0,15,1,20,0,1257,324,1805,2130,43,243,4551,0,4,45
0,2,9,1,0,1800,40,0,0,1840,0,11,0,878068,291008,176397,467406,43,201,4515,0,4,45
0,2,0,1,2,3,2,0,0,5,1,20,0,496,347,33,380,43,224,4544,0,4,45
0,2,0,0,0,2,3,0,0,5,1,36,8,0,88,0,88,43,73,4367,0,4,13
0,2,9,1,0,1,3,0,0,4,1,56,8,110,88,33,121,43,111,4369,0,4,13
0,2,0,1,2,0,1,0,0,1,1,36,8,0,6,79,86,43,139,4368,0,4,13
0,2,0,0,2,5,6,0,0,11,1,11,0,693,446,247,693,43,400,4465,0,4,43
0,2,0,1,0,6,12,6,0,24,1,10,0,789,606,192,798,43,153,4464,0,4,43
0,2,2,0,2,5,1,0,0,6,1,20,0,1653,324,344,668,43,343,4475,0,4,43
0,2,4,1,3,5,1,0,0,6,1,11,0,1011,67045,163,67208,43,340,4514,0,4,43
0,2,0,0,2,6,1,0,0,7,1,11,0,1353,354,0,354,43,87,4513,0,4,43
0,2,2,0,2,2,0,0,0,2,1,11,0,0,216,0,216,43,416,4467,0,4,43
0,2,9,1,3,5,3,0,0,8,1,20,0,1652,1461,248,1709,43,252,4490,0,4,43
0,2,9,1,3,10,1,0,0,11,1,11,0,995,844,144,988,43,167,4459,0,4,43
0,2,0,0,2,3,1,0,0,4,1,11,0,195,165,20,185,43,291,4452,0,4,43
0,2,3,1,0,2,1,0,0,3,1,20,0,0,140,40,181,43,325,4487,0,4,43
0,2,2,0,0,2,1,0,0,3,1,11,0,760,849,585,1435,43,167,4463,0,4,43
0,2,0,0,2,7,1,0,0,8,1,20,0,0,365,55,420,43,363,4499,0,4,43
0,2,0,0,2,4,0,0,0,4,1,11,0,0,157,0,157,43,344,4468,0,4,43
0,2,9,1,0,7,3,0,0,10,1,20,0,1626,1487,90,1577,43,87,4497,0,4,43
0,2,0,0,0,7,5,0,0,12,1,20,0,661,492,167,659,43,196,4489,0,4,43
0,2,2,0,0,22,2,0,0,24,1,11,0,6942,1653,270,1923,43,358,4455,0,4,43
0,2,0,1,3,7,1,0,0,8,1,11,0,855,595,280,875,43,226,4454,0,4,43
0,2,0,0,2,1,0,0,0,1,1,11,0,226,161,65,226,43,316,4450,0,4,43
0,2,0,1,2,12,6,0,0,18,1,11,0,576,369,369,738,43,315,4448,0,4,43
