공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,0,1,2,4,1,0,0,5,1,37,8,172,105,138,243,29,391,8475,0,13,35
0,4,9,0,2,3,1,0,0,4,1,13,0,227,99,0,99,29,391,8464,0,13,35
0,4,0,1,2,0,1,0,0,1,1,37,8,69,47,22,69,29,391,8462,0,13,35
0,4,0,1,2,3,0,0,0,3,1,37,8,165,150,15,165,29,391,8427,0,13,35
0,4,9,0,0,1,1,0,0,2,1,37,8,251,100,38,138,29,391,8472,0,13,35
0,4,0,1,0,26,3,0,0,29,1,37,8,941,629,311,941,29,388,8454,0,13,35
0,4,2,0,2,1,0,0,0,1,1,18,8,51,35,15,51,29,309,8442,0,13,35
0,4,2,0,0,11,1,0,0,12,1,37,8,260,180,65,245,29,283,8480,0,13,35
0,4,9,0,2,4,1,0,0,5,1,18,0,117,117,0,117,29,391,8466,0,13,35
0,4,2,0,0,52,8,0,0,60,2,18,8,12324,1137,2109,3246,29,388,8459,0,13,35
0,4,9,0,2,5,1,0,0,6,1,18,0,153,202,0,202,29,391,8471,0,13,35
0,4,2,0,2,0,0,0,0,0,1,18,0,0,45,10,55,29,309,8455,0,13,35
0,4,2,0,2,1,0,0,0,1,1,18,8,72,35,10,45,29,391,8439,0,13,35
0,4,0,1,2,4,2,0,0,6,1,18,0,308,151,115,266,29,391,8441,0,13,35
0,4,9,0,2,1,0,0,0,1,1,18,0,48,48,0,48,29,391,8448,0,13,35
0,4,2,0,2,2,0,0,0,2,1,18,0,74,74,0,74,29,391,8456,0,13,35
0,4,0,0,2,3,0,0,0,3,1,37,8,150,150,0,150,29,391,8427,0,13,35
0,4,9,1,2,2,0,0,0,2,1,18,0,192,81,45,126,29,391,8433,0,13,35
0,4,0,1,2,3,0,0,0,3,1,18,8,105,105,0,105,29,391,8450,0,13,35
0,4,6,0,2,3,1,0,0,4,1,37,8,0,32,26,58,29,391,8428,0,13,35
0,4,9,1,2,3,0,0,0,3,1,18,8,70,70,0,70,29,309,8485,0,13,35
0,4,0,0,2,4,1,0,0,5,1,18,8,155,75,79,155,29,391,8483,0,13,35
0,4,2,0,2,5,1,0,0,6,1,18,8,124,99,129,229,29,391,8435,0,13,35
0,4,2,0,0,1,1,0,0,2,1,18,8,124,120,4,124,29,391,8435,0,13,35
0,4,9,0,2,12,2,0,0,14,1,37,8,250,120,30,150,29,391,8478,0,13,35
0,4,0,1,2,1,0,0,0,1,1,13,0,55,40,15,55,29,391,8473,0,13,35
0,4,0,1,2,3,1,0,0,4,1,37,8,129,82,17,99,29,309,8432,0,13,35
0,4,2,0,2,1,0,0,0,1,1,37,8,0,43,7,50,29,391,8467,0,13,35
0,4,0,0,2,2,1,0,0,3,1,37,8,186,184,2,186,29,391,8482,0,13,35
0,4,2,0,2,3,1,0,0,4,1,37,8,126,97,28,126,29,281,8426,0,13,35
0,4,2,0,2,4,1,0,0,5,1,37,8,66,66,0,66,29,418,8426,0,13,35
0,4,9,0,2,4,0,0,0,4,1,18,0,30,16,10,26,29,309,8438,0,13,35
0,4,0,0,2,3,1,0,0,4,1,18,8,64,58,6,64,29,391,8435,0,13,35
0,4,0,1,2,1,0,0,0,1,1,18,8,109,15,3,18,29,391,8446,0,13,35
0,4,9,0,0,4,1,0,0,5,1,18,8,94,81,13,94,29,391,8460,0,13,35
0,4,0,0,2,2,1,0,0,3,1,37,0,138,115,49,165,29,391,8473,0,13,35
0,4,0,0,0,2,0,0,0,2,1,37,8,180,130,50,180,29,391,8468,0,13,35
0,4,0,1,2,3,1,0,0,4,1,37,8,268,200,0,200,29,391,8429,0,13,35
0,4,0,1,2,2,1,0,0,3,1,37,8,67,40,10,50,29,391,8487,0,13,35
0,4,2,0,0,1,0,0,0,1,1,18,0,74,74,0,74,29,336,8457,0,13,35
0,4,0,1,2,0,0,0,0,0,1,37,8,47,29,17,47,29,391,8461,0,13,35
0,4,9,0,2,3,1,0,0,4,1,37,8,254,172,75,247,29,391,8477,0,13,35
0,4,2,0,2,2,1,0,0,3,1,37,8,0,44,0,44,29,247,8452,0,13,35
0,4,0,0,2,4,2,0,0,6,1,37,8,220,60,40,100,29,391,8479,0,13,35
0,4,0,0,0,2,1,0,0,3,1,37,8,148,50,40,90,29,391,8429,0,13,35
0,4,0,1,2,0,0,0,0,0,1,18,8,50,19,10,29,29,391,8449,0,13,35
0,4,9,1,2,5,1,0,0,6,1,18,8,105,105,40,145,29,229,8472,0,13,35
0,4,9,0,2,2,0,0,0,2,1,18,0,149,43,43,86,29,391,8443,0,13,35
0,4,2,0,2,6,1,0,0,7,1,18,0,150,90,24,114,29,391,8451,0,13,35
0,4,2,0,2,2,0,0,0,2,1,37,0,50,40,10,50,29,391,8473,0,13,35
